# Mass Density (g/cm^3)  Energy (eV/atom)  Total_Atom  Fe  Ge  O  Si  Ta  Ti  Zr
7.551369  -9.660778  1004  0  0  712  0  256  0  36
7.551369  -9.660694  1004  0  0  712  0  256  0  36
7.551369  -9.660606  1004  0  0  712  0  256  0  36
7.551369  -9.660512  1004  0  0  712  0  256  0  36
7.551369  -9.660410  1004  0  0  712  0  256  0  36
7.551369  -9.660298  1004  0  0  712  0  256  0  36
7.551369  -9.660174  1004  0  0  712  0  256  0  36
7.551369  -9.660039  1004  0  0  712  0  256  0  36
7.551369  -9.659890  1004  0  0  712  0  256  0  36
7.551369  -9.659728  1004  0  0  712  0  256  0  36
7.551369  -9.659554  1004  0  0  712  0  256  0  36
7.551369  -9.659367  1004  0  0  712  0  256  0  36
7.551369  -9.659168  1004  0  0  712  0  256  0  36
7.551369  -9.658960  1004  0  0  712  0  256  0  36
7.551369  -9.658744  1004  0  0  712  0  256  0  36
7.551369  -9.658521  1004  0  0  712  0  256  0  36
7.551369  -9.658295  1004  0  0  712  0  256  0  36
7.551369  -9.658067  1004  0  0  712  0  256  0  36
7.551369  -9.657840  1004  0  0  712  0  256  0  36
7.551369  -9.657616  1004  0  0  712  0  256  0  36
7.551369  -9.657397  1004  0  0  712  0  256  0  36
7.551369  -9.657186  1004  0  0  712  0  256  0  36
7.551369  -9.656984  1004  0  0  712  0  256  0  36
7.551369  -9.656794  1004  0  0  712  0  256  0  36
7.551369  -9.656618  1004  0  0  712  0  256  0  36
7.551369  -9.656457  1004  0  0  712  0  256  0  36
7.551369  -9.656311  1004  0  0  712  0  256  0  36
7.551369  -9.656184  1004  0  0  712  0  256  0  36
7.551369  -9.656075  1004  0  0  712  0  256  0  36
7.551369  -9.655985  1004  0  0  712  0  256  0  36
7.551369  -9.655914  1004  0  0  712  0  256  0  36
7.551369  -9.655865  1004  0  0  712  0  256  0  36
7.551369  -9.655835  1004  0  0  712  0  256  0  36
7.551369  -9.655825  1004  0  0  712  0  256  0  36
7.551369  -9.655835  1004  0  0  712  0  256  0  36
7.551369  -9.655863  1004  0  0  712  0  256  0  36
7.551369  -9.655910  1004  0  0  712  0  256  0  36
7.551369  -9.655974  1004  0  0  712  0  256  0  36
7.551369  -9.656053  1004  0  0  712  0  256  0  36
7.551369  -9.656147  1004  0  0  712  0  256  0  36
7.551369  -9.656254  1004  0  0  712  0  256  0  36
7.551369  -9.656372  1004  0  0  712  0  256  0  36
7.551369  -9.656499  1004  0  0  712  0  256  0  36
7.551369  -9.656633  1004  0  0  712  0  256  0  36
7.551369  -9.656772  1004  0  0  712  0  256  0  36
7.551369  -9.656914  1004  0  0  712  0  256  0  36
7.551369  -9.657057  1004  0  0  712  0  256  0  36
7.551369  -9.657198  1004  0  0  712  0  256  0  36
7.551369  -9.657336  1004  0  0  712  0  256  0  36
7.551369  -9.657468  1004  0  0  712  0  256  0  36
7.551369  -9.657593  1004  0  0  712  0  256  0  36
7.551369  -9.657710  1004  0  0  712  0  256  0  36
7.551369  -9.657817  1004  0  0  712  0  256  0  36
7.551369  -9.657911  1004  0  0  712  0  256  0  36
7.551369  -9.657994  1004  0  0  712  0  256  0  36
7.551369  -9.658063  1004  0  0  712  0  256  0  36
7.551369  -9.658118  1004  0  0  712  0  256  0  36
7.551369  -9.658160  1004  0  0  712  0  256  0  36
7.551369  -9.658188  1004  0  0  712  0  256  0  36
7.551369  -9.658204  1004  0  0  712  0  256  0  36
7.551369  -9.658209  1004  0  0  712  0  256  0  36
7.551369  -9.658203  1004  0  0  712  0  256  0  36
7.551369  -9.658189  1004  0  0  712  0  256  0  36
7.551369  -9.658168  1004  0  0  712  0  256  0  36
7.551369  -9.658142  1004  0  0  712  0  256  0  36
7.551369  -9.658113  1004  0  0  712  0  256  0  36
7.551369  -9.658084  1004  0  0  712  0  256  0  36
7.551369  -9.658057  1004  0  0  712  0  256  0  36
7.551369  -9.658033  1004  0  0  712  0  256  0  36
7.551369  -9.658016  1004  0  0  712  0  256  0  36
7.551369  -9.658007  1004  0  0  712  0  256  0  36
7.551369  -9.658007  1004  0  0  712  0  256  0  36
7.551369  -9.658017  1004  0  0  712  0  256  0  36
7.551369  -9.658039  1004  0  0  712  0  256  0  36
7.551369  -9.658072  1004  0  0  712  0  256  0  36
7.551369  -9.658117  1004  0  0  712  0  256  0  36
7.551369  -9.658173  1004  0  0  712  0  256  0  36
7.551369  -9.658241  1004  0  0  712  0  256  0  36
7.551369  -9.658319  1004  0  0  712  0  256  0  36
7.551369  -9.658406  1004  0  0  712  0  256  0  36
7.551369  -9.658502  1004  0  0  712  0  256  0  36
7.551369  -9.658604  1004  0  0  712  0  256  0  36
7.551369  -9.658713  1004  0  0  712  0  256  0  36
7.551369  -9.658825  1004  0  0  712  0  256  0  36
7.551369  -9.658941  1004  0  0  712  0  256  0  36
7.551369  -9.659058  1004  0  0  712  0  256  0  36
7.551369  -9.659177  1004  0  0  712  0  256  0  36
7.551369  -9.659296  1004  0  0  712  0  256  0  36
7.551369  -9.659415  1004  0  0  712  0  256  0  36
7.551369  -9.659532  1004  0  0  712  0  256  0  36
7.551369  -9.659648  1004  0  0  712  0  256  0  36
7.551369  -9.659761  1004  0  0  712  0  256  0  36
7.551369  -9.659871  1004  0  0  712  0  256  0  36
7.551369  -9.659979  1004  0  0  712  0  256  0  36
7.551369  -9.660083  1004  0  0  712  0  256  0  36
7.551369  -9.660183  1004  0  0  712  0  256  0  36
7.551369  -9.660280  1004  0  0  712  0  256  0  36
7.551369  -9.660372  1004  0  0  712  0  256  0  36
7.551369  -9.660460  1004  0  0  712  0  256  0  36
7.551369  -9.660541  1004  0  0  712  0  256  0  36
7.551369  -9.660616  1004  0  0  712  0  256  0  36
7.551369  -9.660684  1004  0  0  712  0  256  0  36
7.551369  -9.660745  1004  0  0  712  0  256  0  36
7.551369  -9.660797  1004  0  0  712  0  256  0  36
7.551369  -9.660839  1004  0  0  712  0  256  0  36
7.551369  -9.660872  1004  0  0  712  0  256  0  36
7.551369  -9.660893  1004  0  0  712  0  256  0  36
7.551369  -9.660903  1004  0  0  712  0  256  0  36
7.551369  -9.660902  1004  0  0  712  0  256  0  36
7.551369  -9.660889  1004  0  0  712  0  256  0  36
7.551369  -9.660864  1004  0  0  712  0  256  0  36
7.551369  -9.660827  1004  0  0  712  0  256  0  36
7.551369  -9.660776  1004  0  0  712  0  256  0  36
7.551369  -9.660713  1004  0  0  712  0  256  0  36
7.551369  -9.660635  1004  0  0  712  0  256  0  36
7.551369  -9.660544  1004  0  0  712  0  256  0  36
7.551369  -9.660439  1004  0  0  712  0  256  0  36
7.551369  -9.660320  1004  0  0  712  0  256  0  36
7.551369  -9.660186  1004  0  0  712  0  256  0  36
7.551369  -9.660036  1004  0  0  712  0  256  0  36
7.551369  -9.659870  1004  0  0  712  0  256  0  36
7.551369  -9.659688  1004  0  0  712  0  256  0  36
7.551369  -9.659489  1004  0  0  712  0  256  0  36
7.551369  -9.659273  1004  0  0  712  0  256  0  36
7.551369  -9.659039  1004  0  0  712  0  256  0  36
7.551369  -9.658788  1004  0  0  712  0  256  0  36
7.551369  -9.658520  1004  0  0  712  0  256  0  36
7.551369  -9.658234  1004  0  0  712  0  256  0  36
7.551369  -9.657932  1004  0  0  712  0  256  0  36
7.551369  -9.657614  1004  0  0  712  0  256  0  36
7.551369  -9.657282  1004  0  0  712  0  256  0  36
7.551369  -9.656935  1004  0  0  712  0  256  0  36
7.551369  -9.656578  1004  0  0  712  0  256  0  36
7.551369  -9.656211  1004  0  0  712  0  256  0  36
7.551369  -9.655836  1004  0  0  712  0  256  0  36
7.551369  -9.655457  1004  0  0  712  0  256  0  36
7.551369  -9.655073  1004  0  0  712  0  256  0  36
7.551369  -9.654689  1004  0  0  712  0  256  0  36
7.551369  -9.654306  1004  0  0  712  0  256  0  36
7.551369  -9.653927  1004  0  0  712  0  256  0  36
7.551369  -9.653555  1004  0  0  712  0  256  0  36
7.551369  -9.653191  1004  0  0  712  0  256  0  36
7.551369  -9.652838  1004  0  0  712  0  256  0  36
7.551369  -9.652499  1004  0  0  712  0  256  0  36
7.551369  -9.652175  1004  0  0  712  0  256  0  36
7.551369  -9.651870  1004  0  0  712  0  256  0  36
7.551369  -9.651583  1004  0  0  712  0  256  0  36
7.551369  -9.651317  1004  0  0  712  0  256  0  36
7.551369  -9.651072  1004  0  0  712  0  256  0  36
7.551369  -9.650850  1004  0  0  712  0  256  0  36
7.551369  -9.650651  1004  0  0  712  0  256  0  36
7.551369  -9.650473  1004  0  0  712  0  256  0  36
7.551369  -9.650316  1004  0  0  712  0  256  0  36
7.551369  -9.650178  1004  0  0  712  0  256  0  36
7.551369  -9.650059  1004  0  0  712  0  256  0  36
7.551369  -9.649955  1004  0  0  712  0  256  0  36
7.551369  -9.649864  1004  0  0  712  0  256  0  36
7.551369  -9.649784  1004  0  0  712  0  256  0  36
7.551369  -9.649711  1004  0  0  712  0  256  0  36
7.551369  -9.649642  1004  0  0  712  0  256  0  36
7.551369  -9.649576  1004  0  0  712  0  256  0  36
7.551369  -9.649507  1004  0  0  712  0  256  0  36
7.551369  -9.649435  1004  0  0  712  0  256  0  36
7.551369  -9.649357  1004  0  0  712  0  256  0  36
7.551369  -9.649271  1004  0  0  712  0  256  0  36
7.551369  -9.649177  1004  0  0  712  0  256  0  36
7.551369  -9.649073  1004  0  0  712  0  256  0  36
7.551369  -9.648959  1004  0  0  712  0  256  0  36
7.551369  -9.648834  1004  0  0  712  0  256  0  36
7.551369  -9.648699  1004  0  0  712  0  256  0  36
7.551369  -9.648553  1004  0  0  712  0  256  0  36
7.551369  -9.648398  1004  0  0  712  0  256  0  36
7.551369  -9.648235  1004  0  0  712  0  256  0  36
7.551369  -9.648064  1004  0  0  712  0  256  0  36
7.551369  -9.647886  1004  0  0  712  0  256  0  36
7.551369  -9.647703  1004  0  0  712  0  256  0  36
7.551369  -9.647516  1004  0  0  712  0  256  0  36
7.551369  -9.647328  1004  0  0  712  0  256  0  36
7.551369  -9.647140  1004  0  0  712  0  256  0  36
7.551369  -9.646953  1004  0  0  712  0  256  0  36
7.551369  -9.646770  1004  0  0  712  0  256  0  36
7.551369  -9.646592  1004  0  0  712  0  256  0  36
7.551369  -9.646422  1004  0  0  712  0  256  0  36
7.551369  -9.646261  1004  0  0  712  0  256  0  36
7.551369  -9.646111  1004  0  0  712  0  256  0  36
7.551369  -9.645974  1004  0  0  712  0  256  0  36
7.551369  -9.645851  1004  0  0  712  0  256  0  36
7.551369  -9.645744  1004  0  0  712  0  256  0  36
7.551369  -9.645654  1004  0  0  712  0  256  0  36
7.551369  -9.645582  1004  0  0  712  0  256  0  36
7.551369  -9.645529  1004  0  0  712  0  256  0  36
7.551369  -9.645494  1004  0  0  712  0  256  0  36
7.551369  -9.645479  1004  0  0  712  0  256  0  36
7.551369  -9.645483  1004  0  0  712  0  256  0  36
7.551369  -9.645506  1004  0  0  712  0  256  0  36
7.551369  -9.645546  1004  0  0  712  0  256  0  36
7.551369  -9.645601  1004  0  0  712  0  256  0  36
7.551369  -9.645671  1004  0  0  712  0  256  0  36
7.551369  -9.645753  1004  0  0  712  0  256  0  36
7.551369  -9.645845  1004  0  0  712  0  256  0  36
7.551369  -9.645945  1004  0  0  712  0  256  0  36
7.551369  -9.646048  1004  0  0  712  0  256  0  36
7.551369  -9.646153  1004  0  0  712  0  256  0  36
7.551369  -9.646257  1004  0  0  712  0  256  0  36
7.551369  -9.646356  1004  0  0  712  0  256  0  36
7.551369  -9.646448  1004  0  0  712  0  256  0  36
7.551369  -9.646531  1004  0  0  712  0  256  0  36
7.551369  -9.646600  1004  0  0  712  0  256  0  36
7.551369  -9.646656  1004  0  0  712  0  256  0  36
7.551369  -9.646695  1004  0  0  712  0  256  0  36
7.551369  -9.646719  1004  0  0  712  0  256  0  36
7.551369  -9.646725  1004  0  0  712  0  256  0  36
7.551369  -9.646715  1004  0  0  712  0  256  0  36
7.551369  -9.646689  1004  0  0  712  0  256  0  36
7.551369  -9.646647  1004  0  0  712  0  256  0  36
7.551369  -9.646591  1004  0  0  712  0  256  0  36
7.551369  -9.646522  1004  0  0  712  0  256  0  36
7.551369  -9.646443  1004  0  0  712  0  256  0  36
7.551369  -9.646354  1004  0  0  712  0  256  0  36
7.551369  -9.646258  1004  0  0  712  0  256  0  36
7.551369  -9.646157  1004  0  0  712  0  256  0  36
7.551369  -9.646055  1004  0  0  712  0  256  0  36
7.551369  -9.645953  1004  0  0  712  0  256  0  36
7.551369  -9.645854  1004  0  0  712  0  256  0  36
7.551369  -9.645762  1004  0  0  712  0  256  0  36
7.551369  -9.645678  1004  0  0  712  0  256  0  36
7.551369  -9.645604  1004  0  0  712  0  256  0  36
7.551369  -9.645544  1004  0  0  712  0  256  0  36
7.551369  -9.645498  1004  0  0  712  0  256  0  36
7.551369  -9.645468  1004  0  0  712  0  256  0  36
7.551369  -9.645455  1004  0  0  712  0  256  0  36
7.551369  -9.645459  1004  0  0  712  0  256  0  36
7.551369  -9.645481  1004  0  0  712  0  256  0  36
7.551369  -9.645517  1004  0  0  712  0  256  0  36
7.551369  -9.645568  1004  0  0  712  0  256  0  36
7.551369  -9.645631  1004  0  0  712  0  256  0  36
7.551369  -9.645703  1004  0  0  712  0  256  0  36
7.551369  -9.645781  1004  0  0  712  0  256  0  36
7.551369  -9.645862  1004  0  0  712  0  256  0  36
7.551369  -9.645943  1004  0  0  712  0  256  0  36
7.551369  -9.646021  1004  0  0  712  0  256  0  36
7.551369  -9.646094  1004  0  0  712  0  256  0  36
7.551369  -9.646161  1004  0  0  712  0  256  0  36
7.551369  -9.646220  1004  0  0  712  0  256  0  36
7.551369  -9.646270  1004  0  0  712  0  256  0  36
7.551369  -9.646311  1004  0  0  712  0  256  0  36
7.551369  -9.646345  1004  0  0  712  0  256  0  36
7.551369  -9.646371  1004  0  0  712  0  256  0  36
7.551369  -9.646390  1004  0  0  712  0  256  0  36
7.551369  -9.646404  1004  0  0  712  0  256  0  36
7.551369  -9.646414  1004  0  0  712  0  256  0  36
7.551369  -9.646422  1004  0  0  712  0  256  0  36
7.551369  -9.646426  1004  0  0  712  0  256  0  36
7.551369  -9.646430  1004  0  0  712  0  256  0  36
7.551369  -9.646432  1004  0  0  712  0  256  0  36
7.551369  -9.646435  1004  0  0  712  0  256  0  36
7.551369  -9.646438  1004  0  0  712  0  256  0  36
7.551369  -9.646443  1004  0  0  712  0  256  0  36
7.551369  -9.646450  1004  0  0  712  0  256  0  36
7.551369  -9.646461  1004  0  0  712  0  256  0  36
7.551369  -9.646477  1004  0  0  712  0  256  0  36
7.551369  -9.646500  1004  0  0  712  0  256  0  36
7.551369  -9.646531  1004  0  0  712  0  256  0  36
7.551369  -9.646571  1004  0  0  712  0  256  0  36
7.551369  -9.646623  1004  0  0  712  0  256  0  36
7.551369  -9.646687  1004  0  0  712  0  256  0  36
7.551369  -9.646763  1004  0  0  712  0  256  0  36
7.551369  -9.646851  1004  0  0  712  0  256  0  36
7.551369  -9.646951  1004  0  0  712  0  256  0  36
7.551369  -9.647060  1004  0  0  712  0  256  0  36
7.551369  -9.647177  1004  0  0  712  0  256  0  36
7.551369  -9.647300  1004  0  0  712  0  256  0  36
7.551369  -9.647424  1004  0  0  712  0  256  0  36
7.551369  -9.647548  1004  0  0  712  0  256  0  36
7.551369  -9.647668  1004  0  0  712  0  256  0  36
7.551369  -9.647780  1004  0  0  712  0  256  0  36
7.551369  -9.647883  1004  0  0  712  0  256  0  36
7.551369  -9.647974  1004  0  0  712  0  256  0  36
7.551369  -9.648052  1004  0  0  712  0  256  0  36
7.551369  -9.648117  1004  0  0  712  0  256  0  36
7.551369  -9.648169  1004  0  0  712  0  256  0  36
7.551369  -9.648207  1004  0  0  712  0  256  0  36
7.551369  -9.648233  1004  0  0  712  0  256  0  36
7.551369  -9.648247  1004  0  0  712  0  256  0  36
7.551369  -9.648252  1004  0  0  712  0  256  0  36
7.551369  -9.648248  1004  0  0  712  0  256  0  36
7.551369  -9.648236  1004  0  0  712  0  256  0  36
7.551369  -9.648219  1004  0  0  712  0  256  0  36
7.551369  -9.648196  1004  0  0  712  0  256  0  36
7.551369  -9.648170  1004  0  0  712  0  256  0  36
7.551369  -9.648139  1004  0  0  712  0  256  0  36
7.551369  -9.648106  1004  0  0  712  0  256  0  36
7.551369  -9.648070  1004  0  0  712  0  256  0  36
7.551369  -9.648033  1004  0  0  712  0  256  0  36
7.551369  -9.647992  1004  0  0  712  0  256  0  36
7.551369  -9.647949  1004  0  0  712  0  256  0  36
7.551369  -9.647902  1004  0  0  712  0  256  0  36
7.551369  -9.647851  1004  0  0  712  0  256  0  36
7.551369  -9.647797  1004  0  0  712  0  256  0  36
7.551369  -9.647737  1004  0  0  712  0  256  0  36
7.551369  -9.647673  1004  0  0  712  0  256  0  36
7.551369  -9.647603  1004  0  0  712  0  256  0  36
7.551369  -9.647528  1004  0  0  712  0  256  0  36
7.551369  -9.647448  1004  0  0  712  0  256  0  36
7.551369  -9.647363  1004  0  0  712  0  256  0  36
7.551369  -9.647276  1004  0  0  712  0  256  0  36
7.551369  -9.647186  1004  0  0  712  0  256  0  36
7.551369  -9.647095  1004  0  0  712  0  256  0  36
7.551369  -9.647004  1004  0  0  712  0  256  0  36
7.551369  -9.646916  1004  0  0  712  0  256  0  36
7.551369  -9.646832  1004  0  0  712  0  256  0  36
7.551369  -9.646752  1004  0  0  712  0  256  0  36
7.551369  -9.646674  1004  0  0  712  0  256  0  36
7.551369  -9.646599  1004  0  0  712  0  256  0  36
7.551369  -9.646525  1004  0  0  712  0  256  0  36
7.551369  -9.646449  1004  0  0  712  0  256  0  36
7.551369  -9.646368  1004  0  0  712  0  256  0  36
7.551369  -9.646279  1004  0  0  712  0  256  0  36
7.551369  -9.646178  1004  0  0  712  0  256  0  36
7.551369  -9.646065  1004  0  0  712  0  256  0  36
7.551369  -9.645936  1004  0  0  712  0  256  0  36
7.551369  -9.645790  1004  0  0  712  0  256  0  36
7.551369  -9.645629  1004  0  0  712  0  256  0  36
7.551369  -9.645453  1004  0  0  712  0  256  0  36
7.551369  -9.645264  1004  0  0  712  0  256  0  36
7.551369  -9.645065  1004  0  0  712  0  256  0  36
7.551369  -9.644859  1004  0  0  712  0  256  0  36
7.551369  -9.644649  1004  0  0  712  0  256  0  36
7.551369  -9.644438  1004  0  0  712  0  256  0  36
7.551369  -9.644228  1004  0  0  712  0  256  0  36
7.551369  -9.644019  1004  0  0  712  0  256  0  36
7.551369  -9.643811  1004  0  0  712  0  256  0  36
7.551369  -9.643604  1004  0  0  712  0  256  0  36
7.551369  -9.643398  1004  0  0  712  0  256  0  36
7.551369  -9.643190  1004  0  0  712  0  256  0  36
7.551369  -9.642980  1004  0  0  712  0  256  0  36
7.551369  -9.642767  1004  0  0  712  0  256  0  36
7.551369  -9.642550  1004  0  0  712  0  256  0  36
7.551369  -9.642330  1004  0  0  712  0  256  0  36
7.551369  -9.642107  1004  0  0  712  0  256  0  36
7.551369  -9.641883  1004  0  0  712  0  256  0  36
7.551369  -9.641661  1004  0  0  712  0  256  0  36
7.551369  -9.641441  1004  0  0  712  0  256  0  36
7.551369  -9.641228  1004  0  0  712  0  256  0  36
7.551369  -9.641023  1004  0  0  712  0  256  0  36
7.551369  -9.640828  1004  0  0  712  0  256  0  36
7.551369  -9.640646  1004  0  0  712  0  256  0  36
7.551369  -9.640479  1004  0  0  712  0  256  0  36
7.551369  -9.640329  1004  0  0  712  0  256  0  36
7.551369  -9.640196  1004  0  0  712  0  256  0  36
7.551369  -9.640082  1004  0  0  712  0  256  0  36
7.551369  -9.639988  1004  0  0  712  0  256  0  36
7.551369  -9.639916  1004  0  0  712  0  256  0  36
7.551369  -9.639865  1004  0  0  712  0  256  0  36
7.551369  -9.639835  1004  0  0  712  0  256  0  36
7.551369  -9.639826  1004  0  0  712  0  256  0  36
7.551369  -9.639835  1004  0  0  712  0  256  0  36
7.551369  -9.639863  1004  0  0  712  0  256  0  36
7.551369  -9.639905  1004  0  0  712  0  256  0  36
7.551369  -9.639960  1004  0  0  712  0  256  0  36
7.551369  -9.640023  1004  0  0  712  0  256  0  36
7.551369  -9.640090  1004  0  0  712  0  256  0  36
7.551369  -9.640158  1004  0  0  712  0  256  0  36
7.551369  -9.640223  1004  0  0  712  0  256  0  36
7.551369  -9.640284  1004  0  0  712  0  256  0  36
7.551369  -9.640338  1004  0  0  712  0  256  0  36
7.551369  -9.640383  1004  0  0  712  0  256  0  36
7.551369  -9.640420  1004  0  0  712  0  256  0  36
7.551369  -9.640449  1004  0  0  712  0  256  0  36
